"","word","StartTime","EndTime","Turn","Interlocutor","Interruption","Order","ValenceWarriner","ValenceUncertaintyWarriner","ArousalWarriner","ArousalUncertaintyWarriner","DominanceWarriner","DominanceUncertaintyWarriner","ValenceAfinn","ValenceAnew","ValenceUncertaintyAnew","ArousalAnew","ArousalUncertaintyAnew","DominanceAnew","DominanceUncertaintyAnew"
"1149","stealing",505.4S,633.7S,9,"TRUMP:","No",1149,2.75,1.21,4.57,2.31,5.5,2.83,NA,NA,NA,NA,NA,NA,NA
"1150","our",505.4S,633.7S,9,"TRUMP:","No",1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151","companies",505.4S,633.7S,9,"TRUMP:","No",1151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152","and",505.4S,633.7S,9,"TRUMP:","No",1152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153","our",505.4S,633.7S,9,"TRUMP:","No",1153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","jobs",505.4S,633.7S,9,"TRUMP:","No",1154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","secretary",634.7S,635.9S,10,"HOLT:","No",1155,5.18,1.84,3.8,2.17,6.68,2.26,NA,5.76,1.3,4.66,2.04,5.86,1.62
"1156","clinton",634.7S,635.9S,10,"HOLT:","No",1156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157","would",634.7S,635.9S,10,"HOLT:","No",1157,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"1158","you",634.7S,635.9S,10,"HOLT:","No",1158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159","like",634.7S,635.9S,10,"HOLT:","No",1159,7.44,1.46,4.4,2.5,6.28,1.45,2,7.52,1.72,6.63,2.2,5.41,2.69
"1160","to",634.7S,635.9S,10,"HOLT:","No",1160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161","respond",634.7S,635.9S,10,"HOLT:","No",1161,5.71,1.68,3.09,2.07,6,1.94,NA,NA,NA,NA,NA,NA,NA
"1162","well",636.6S,739.3S,11,"CLINTON:","No",1162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","i",636.6S,739.3S,11,"CLINTON:","No",1163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164","think",636.6S,739.3S,11,"CLINTON:","No",1164,6.68,1.67,3.75,2.27,6.5,2.01,NA,6.41,1.88,5.34,2.48,6.38,2.19
"1165","that",636.6S,739.3S,11,"CLINTON:","No",1165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166","trade",636.6S,739.3S,11,"CLINTON:","No",1166,5.91,2.04,4.45,2.86,6.26,2.28,NA,NA,NA,NA,NA,NA,NA
"1167","is",636.6S,739.3S,11,"CLINTON:","No",1167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","an",636.6S,739.3S,11,"CLINTON:","No",1168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169","important",636.6S,739.3S,11,"CLINTON:","No",1169,6.82,1.4,4.71,2.35,6.39,1.97,2,NA,NA,NA,NA,NA,NA
"1170","issue",636.6S,739.3S,11,"CLINTON:","No",1170,3.95,2.06,4.55,2.52,5.47,2.48,NA,4.13,1.57,5.4,2.24,4.63,1.87
"1171","of",636.6S,739.3S,11,"CLINTON:","No",1171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172","course",636.6S,739.3S,11,"CLINTON:","No",1172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173","we",636.6S,739.3S,11,"CLINTON:","No",1173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","are",636.6S,739.3S,11,"CLINTON:","No",1174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175","5",636.6S,739.3S,11,"CLINTON:","No",1175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176","percent",636.6S,739.3S,11,"CLINTON:","No",1176,5.67,2.13,3.24,2.17,5.5,1.41,NA,NA,NA,NA,NA,NA,NA
"1177","of",636.6S,739.3S,11,"CLINTON:","No",1177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","the",636.6S,739.3S,11,"CLINTON:","No",1178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179","world’s",636.6S,739.3S,11,"CLINTON:","No",1179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","population",636.6S,739.3S,11,"CLINTON:","No",1180,4.81,1.4,3.96,2.27,4.24,2.23,NA,NA,NA,NA,NA,NA,NA
"1181","we",636.6S,739.3S,11,"CLINTON:","No",1181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","have",636.6S,739.3S,11,"CLINTON:","No",1182,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"1183","to",636.6S,739.3S,11,"CLINTON:","No",1183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","trade",636.6S,739.3S,11,"CLINTON:","No",1184,5.91,2.04,4.45,2.86,6.26,2.28,NA,NA,NA,NA,NA,NA,NA
"1185","with",636.6S,739.3S,11,"CLINTON:","No",1185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","the",636.6S,739.3S,11,"CLINTON:","No",1186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","other",636.6S,739.3S,11,"CLINTON:","No",1187,5.41,1.59,3.48,2.27,6,2.09,NA,NA,NA,NA,NA,NA,NA
"1188","95",636.6S,739.3S,11,"CLINTON:","No",1188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","percent",636.6S,739.3S,11,"CLINTON:","No",1189,5.67,2.13,3.24,2.17,5.5,1.41,NA,NA,NA,NA,NA,NA,NA
"1190","and",636.6S,739.3S,11,"CLINTON:","No",1190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","we",636.6S,739.3S,11,"CLINTON:","No",1191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","need",636.6S,739.3S,11,"CLINTON:","No",1192,5.45,1.82,3.67,2.15,5.06,2.16,NA,NA,NA,NA,NA,NA,NA
"1193","to",636.6S,739.3S,11,"CLINTON:","No",1193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","have",636.6S,739.3S,11,"CLINTON:","No",1194,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"1195","smart",636.6S,739.3S,11,"CLINTON:","No",1195,7.73,1.2,3.81,2.27,6.81,2.61,1,7.93,1.48,5.9,2.22,6.77,2.18
"1196","fair",636.6S,739.3S,11,"CLINTON:","No",1196,7.14,1.42,3.29,2.17,6.12,1.9,2,6.67,1.95,5.4,2.08,5.77,1.89
"1197","trade",636.6S,739.3S,11,"CLINTON:","No",1197,5.91,2.04,4.45,2.86,6.26,2.28,NA,NA,NA,NA,NA,NA,NA
"1198","deals",636.6S,739.3S,11,"CLINTON:","No",1198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","we",636.6S,739.3S,11,"CLINTON:","No",1199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","also",636.6S,739.3S,11,"CLINTON:","No",1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","though",636.6S,739.3S,11,"CLINTON:","No",1201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","need",636.6S,739.3S,11,"CLINTON:","No",1202,5.45,1.82,3.67,2.15,5.06,2.16,NA,NA,NA,NA,NA,NA,NA
"1203","to",636.6S,739.3S,11,"CLINTON:","No",1203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204","have",636.6S,739.3S,11,"CLINTON:","No",1204,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"1205","a",636.6S,739.3S,11,"CLINTON:","No",1205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206","tax",636.6S,739.3S,11,"CLINTON:","No",1206,3,1.93,4.52,2.73,3.05,2.1,NA,NA,NA,NA,NA,NA,NA
"1207","system",636.6S,739.3S,11,"CLINTON:","No",1207,5.5,1.19,3.38,2.01,5.65,2.67,NA,5.37,1.3,3.93,1.91,5.37,1.88
"1208","that",636.6S,739.3S,11,"CLINTON:","No",1208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209","rewards",636.6S,739.3S,11,"CLINTON:","No",1209,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"1210","work",636.6S,739.3S,11,"CLINTON:","No",1210,5.05,1.73,4.33,2.37,6.12,2,NA,3.96,2.05,5.11,2.28,4.11,2.17
"1211","and",636.6S,739.3S,11,"CLINTON:","No",1211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212","not",636.6S,739.3S,11,"CLINTON:","No",1212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","just",636.6S,739.3S,11,"CLINTON:","No",1213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214","financial",636.6S,739.3S,11,"CLINTON:","No",1214,5,2,4.55,2.31,4.82,1.99,NA,4.15,2.09,5.7,2.22,3.81,1.98
"1215","transactions",636.6S,739.3S,11,"CLINTON:","No",1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","and",636.6S,739.3S,11,"CLINTON:","No",1216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217","the",636.6S,739.3S,11,"CLINTON:","No",1217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218","kind",636.6S,739.3S,11,"CLINTON:","No",1218,7.78,1.12,3.19,2.02,7.62,1.79,2,7.59,1.67,4.46,2.55,5.95,1.93
"1219","of",636.6S,739.3S,11,"CLINTON:","No",1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","plan",636.6S,739.3S,11,"CLINTON:","No",1220,6.14,1.46,3.86,2.26,6.28,1.93,NA,6.47,1.36,4.77,2.49,6.55,1.53
"1221","that",636.6S,739.3S,11,"CLINTON:","No",1221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","donald",636.6S,739.3S,11,"CLINTON:","No",1222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","has",636.6S,739.3S,11,"CLINTON:","No",1223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","put",636.6S,739.3S,11,"CLINTON:","No",1224,5.09,1.23,3.86,2.03,5.94,1.84,NA,NA,NA,NA,NA,NA,NA
"1225","forth",636.6S,739.3S,11,"CLINTON:","No",1225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","would",636.6S,739.3S,11,"CLINTON:","No",1226,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"1227","be",636.6S,739.3S,11,"CLINTON:","No",1227,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"1228","trickle",636.6S,739.3S,11,"CLINTON:","No",1228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","down",636.6S,739.3S,11,"CLINTON:","No",1229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230","economics",636.6S,739.3S,11,"CLINTON:","No",1230,5.2,1.61,3.7,2.2,4.05,2.13,NA,NA,NA,NA,NA,NA,NA
"1231","all",636.6S,739.3S,11,"CLINTON:","No",1231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","over",636.6S,739.3S,11,"CLINTON:","No",1232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","again",636.6S,739.3S,11,"CLINTON:","No",1233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234","in",636.6S,739.3S,11,"CLINTON:","No",1234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","fact",636.6S,739.3S,11,"CLINTON:","No",1235,6.23,1.8,3.29,1.93,6,1.91,NA,5.55,1.68,4.29,1.92,5.57,1.71
"1236","it",636.6S,739.3S,11,"CLINTON:","No",1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237","would",636.6S,739.3S,11,"CLINTON:","No",1237,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"1238","be",636.6S,739.3S,11,"CLINTON:","No",1238,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"1239","the",636.6S,739.3S,11,"CLINTON:","No",1239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240","most",636.6S,739.3S,11,"CLINTON:","No",1240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241","extreme",636.6S,739.3S,11,"CLINTON:","No",1241,5.65,1.76,6.18,2.6,5.88,2.46,NA,6.39,1.93,7.11,1.97,5.71,1.61
"1242","version",636.6S,739.3S,11,"CLINTON:","No",1242,5.3,1.26,3.43,2.42,5.48,2.23,NA,NA,NA,NA,NA,NA,NA
"1243","the",636.6S,739.3S,11,"CLINTON:","No",1243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244","biggest",636.6S,739.3S,11,"CLINTON:","No",1244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245","tax",636.6S,739.3S,11,"CLINTON:","No",1245,3,1.93,4.52,2.73,3.05,2.1,NA,NA,NA,NA,NA,NA,NA
"1246","cuts",636.6S,739.3S,11,"CLINTON:","No",1246,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA
"1247","for",636.6S,739.3S,11,"CLINTON:","No",1247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248","the",636.6S,739.3S,11,"CLINTON:","No",1248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249","top",636.6S,739.3S,11,"CLINTON:","No",1249,6,1.98,4.33,2.31,6.25,2.14,2,NA,NA,NA,NA,NA,NA
"1250","percent",636.6S,739.3S,11,"CLINTON:","No",1250,5.67,2.13,3.24,2.17,5.5,1.41,NA,NA,NA,NA,NA,NA,NA
"1251","of",636.6S,739.3S,11,"CLINTON:","No",1251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","the",636.6S,739.3S,11,"CLINTON:","No",1252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253","people",636.6S,739.3S,11,"CLINTON:","No",1253,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"1254","in",636.6S,739.3S,11,"CLINTON:","No",1254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255","this",636.6S,739.3S,11,"CLINTON:","No",1255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","country",636.6S,739.3S,11,"CLINTON:","No",1256,6.14,1.67,3.71,2.47,6.35,2.03,NA,5.93,1.91,5.26,1.93,5.96,1.93
"1257","than",636.6S,739.3S,11,"CLINTON:","No",1257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","we’ve",636.6S,739.3S,11,"CLINTON:","No",1258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","ever",636.6S,739.3S,11,"CLINTON:","No",1259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","had",636.6S,739.3S,11,"CLINTON:","No",1260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261","i",636.6S,739.3S,11,"CLINTON:","No",1261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262","call",636.6S,739.3S,11,"CLINTON:","No",1262,6.18,1.84,3.29,2.03,5.61,1.65,NA,NA,NA,NA,NA,NA,NA
"1263","it",636.6S,739.3S,11,"CLINTON:","No",1263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","trumped",636.6S,739.3S,11,"CLINTON:","No",1264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265","up",636.6S,739.3S,11,"CLINTON:","No",1265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","trickle",636.6S,739.3S,11,"CLINTON:","No",1266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","down",636.6S,739.3S,11,"CLINTON:","No",1267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268","because",636.6S,739.3S,11,"CLINTON:","No",1268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","that’s",636.6S,739.3S,11,"CLINTON:","No",1269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270","exactly",636.6S,739.3S,11,"CLINTON:","No",1270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271","what",636.6S,739.3S,11,"CLINTON:","No",1271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272","it",636.6S,739.3S,11,"CLINTON:","No",1272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273","would",636.6S,739.3S,11,"CLINTON:","No",1273,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"1274","be",636.6S,739.3S,11,"CLINTON:","No",1274,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"1275","that",636.6S,739.3S,11,"CLINTON:","No",1275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","is",636.6S,739.3S,11,"CLINTON:","No",1276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","not",636.6S,739.3S,11,"CLINTON:","No",1277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278","how",636.6S,739.3S,11,"CLINTON:","No",1278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279","we",636.6S,739.3S,11,"CLINTON:","No",1279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280","grow",636.6S,739.3S,11,"CLINTON:","No",1280,6.28,2.08,2.6,1.73,5.5,2.09,NA,NA,NA,NA,NA,NA,NA
"1281","the",636.6S,739.3S,11,"CLINTON:","No",1281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282","economy",636.6S,739.3S,11,"CLINTON:","No",1282,3.64,1.89,5.32,2.23,4.16,1.8,NA,NA,NA,NA,NA,NA,NA
"1283","we",636.6S,739.3S,11,"CLINTON:","No",1283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284","just",636.6S,739.3S,11,"CLINTON:","No",1284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285","have",636.6S,739.3S,11,"CLINTON:","No",1285,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"1286","a",636.6S,739.3S,11,"CLINTON:","No",1286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287","different",636.6S,739.3S,11,"CLINTON:","No",1287,5.91,1.8,3.95,2.2,6.47,1.81,NA,NA,NA,NA,NA,NA,NA
"1288","view",636.6S,739.3S,11,"CLINTON:","No",1288,6.67,1.35,3.3,2,6.84,1.89,NA,NA,NA,NA,NA,NA,NA
"1289","about",636.6S,739.3S,11,"CLINTON:","No",1289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290","what’s",636.6S,739.3S,11,"CLINTON:","No",1290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291","best",636.6S,739.3S,11,"CLINTON:","No",1291,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
"1292","for",636.6S,739.3S,11,"CLINTON:","No",1292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293","growing",636.6S,739.3S,11,"CLINTON:","No",1293,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"1294","the",636.6S,739.3S,11,"CLINTON:","No",1294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295","economy",636.6S,739.3S,11,"CLINTON:","No",1295,3.64,1.89,5.32,2.23,4.16,1.8,NA,NA,NA,NA,NA,NA,NA
"1296","how",636.6S,739.3S,11,"CLINTON:","No",1296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297","we",636.6S,739.3S,11,"CLINTON:","No",1297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298","make",636.6S,739.3S,11,"CLINTON:","No",1298,6.09,1.6,3.67,2.33,6.22,2.32,NA,NA,NA,NA,NA,NA,NA
"1299","investments",636.6S,739.3S,11,"CLINTON:","No",1299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300","that",636.6S,739.3S,11,"CLINTON:","No",1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301","will",636.6S,739.3S,11,"CLINTON:","No",1301,5.32,1.78,2.9,2.07,6.61,2.33,NA,NA,NA,NA,NA,NA,NA
"1302","actually",636.6S,739.3S,11,"CLINTON:","No",1302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303","produce",636.6S,739.3S,11,"CLINTON:","No",1303,6.57,2.09,3.23,1.93,6.57,1.72,NA,NA,NA,NA,NA,NA,NA
"1304","jobs",636.6S,739.3S,11,"CLINTON:","No",1304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305","and",636.6S,739.3S,11,"CLINTON:","No",1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306","rising",636.6S,739.3S,11,"CLINTON:","No",1306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307","incomes",636.6S,739.3S,11,"CLINTON:","No",1307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308","i",636.6S,739.3S,11,"CLINTON:","No",1308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309","think",636.6S,739.3S,11,"CLINTON:","No",1309,6.68,1.67,3.75,2.27,6.5,2.01,NA,6.41,1.88,5.34,2.48,6.38,2.19
"1310","we",636.6S,739.3S,11,"CLINTON:","No",1310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1311","come",636.6S,739.3S,11,"CLINTON:","No",1311,5.64,1.26,3.57,2.04,5.94,1.88,NA,NA,NA,NA,NA,NA,NA
"1312","at",636.6S,739.3S,11,"CLINTON:","No",1312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313","it",636.6S,739.3S,11,"CLINTON:","No",1313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314","from",636.6S,739.3S,11,"CLINTON:","No",1314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315","somewhat",636.6S,739.3S,11,"CLINTON:","No",1315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316","different",636.6S,739.3S,11,"CLINTON:","No",1316,5.91,1.8,3.95,2.2,6.47,1.81,NA,NA,NA,NA,NA,NA,NA
"1317","perspectives",636.6S,739.3S,11,"CLINTON:","No",1317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1318","i",636.6S,739.3S,11,"CLINTON:","No",1318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1319","understand",636.6S,739.3S,11,"CLINTON:","No",1319,6.68,1.84,3.52,2.16,6.71,1.61,NA,7.13,1.89,5,2.08,6.77,2.03
"1320","that",636.6S,739.3S,11,"CLINTON:","No",1320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321","you",636.6S,739.3S,11,"CLINTON:","No",1321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322","know",636.6S,739.3S,11,"CLINTON:","No",1322,6.82,1.44,3.24,2.02,5.78,1.96,NA,6.93,1.72,5.77,1.92,6.9,2.29
"1323","donald",636.6S,739.3S,11,"CLINTON:","No",1323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324","was",636.6S,739.3S,11,"CLINTON:","No",1324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325","very",636.6S,739.3S,11,"CLINTON:","No",1325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326","fortunate",636.6S,739.3S,11,"CLINTON:","No",1326,7.33,2.03,3.81,2.36,5.83,2.39,2,NA,NA,NA,NA,NA,NA
"1327","in",636.6S,739.3S,11,"CLINTON:","No",1327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328","his",636.6S,739.3S,11,"CLINTON:","No",1328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329","life",636.6S,739.3S,11,"CLINTON:","No",1329,6.68,2.49,5.59,2.58,5.89,2.42,NA,7.27,1.88,6.02,2.62,5.72,2.51
"1330","and",636.6S,739.3S,11,"CLINTON:","No",1330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331","that’s",636.6S,739.3S,11,"CLINTON:","No",1331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332","all",636.6S,739.3S,11,"CLINTON:","No",1332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333","to",636.6S,739.3S,11,"CLINTON:","No",1333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334","his",636.6S,739.3S,11,"CLINTON:","No",1334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335","benefit",636.6S,739.3S,11,"CLINTON:","No",1335,6.87,1.22,3.53,2.32,6.25,2.17,2,6.59,1.78,5.14,2.23,6.03,2.13
"1336","he",636.6S,739.3S,11,"CLINTON:","No",1336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337","started",636.6S,739.3S,11,"CLINTON:","No",1337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
