"","word","StartTime","EndTime","Turn","Interlocutor","Interruption","Order","ValenceWarriner","ValenceUncertaintyWarriner","ArousalWarriner","ArousalUncertaintyWarriner","DominanceWarriner","DominanceUncertaintyWarriner","ValenceAfinn","ValenceAnew","ValenceUncertaintyAnew","ArousalAnew","ArousalUncertaintyAnew","DominanceAnew","DominanceUncertaintyAnew"
"7162","that’s",2776.9S,2850.5S,139,"TRUMP:","No",7161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7163","ok",2776.9S,2850.5S,139,"TRUMP:","No",7162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7164","we",2776.9S,2850.5S,139,"TRUMP:","No",7163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7165","can’t",2776.9S,2850.5S,139,"TRUMP:","No",7164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7166","force",2776.9S,2850.5S,139,"TRUMP:","No",7165,4.17,2.23,5.35,2.76,4.22,2.56,NA,NA,NA,NA,NA,NA,NA
"7167","it",2776.9S,2850.5S,139,"TRUMP:","No",7166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7168","into",2776.9S,2850.5S,139,"TRUMP:","No",7167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7169","their",2776.9S,2850.5S,139,"TRUMP:","No",7168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7170","country",2776.9S,2850.5S,139,"TRUMP:","No",7169,6.14,1.67,3.71,2.47,6.35,2.03,NA,5.93,1.91,5.26,1.93,5.96,1.93
"7171","let",2776.9S,2850.5S,139,"TRUMP:","No",7170,5.95,1.76,2.71,1.71,6.06,1.8,NA,NA,NA,NA,NA,NA,NA
"7172","me",2776.9S,2850.5S,139,"TRUMP:","No",7171,NA,NA,NA,NA,NA,NA,NA,8.06,1.29,5.97,2.66,7.88,1.6
"7173","tell",2776.9S,2850.5S,139,"TRUMP:","No",7172,5.27,1.39,3.86,2.06,4.94,2.18,NA,NA,NA,NA,NA,NA,NA
"7174","you",2776.9S,2850.5S,139,"TRUMP:","No",7173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7175","i’m",2776.9S,2850.5S,139,"TRUMP:","No",7174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7176","going",2776.9S,2850.5S,139,"TRUMP:","No",7175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7177","to",2776.9S,2850.5S,139,"TRUMP:","No",7176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7178","force",2776.9S,2850.5S,139,"TRUMP:","No",7177,4.17,2.23,5.35,2.76,4.22,2.56,NA,NA,NA,NA,NA,NA,NA
"7179","them",2776.9S,2850.5S,139,"TRUMP:","No",7178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7180","right",2776.9S,2850.5S,139,"TRUMP:","No",7179,7.32,1.49,5,2.6,7.16,1.86,NA,6.45,1.55,4.79,2.18,6.38,1.78
"7181","back",2776.9S,2850.5S,139,"TRUMP:","No",7180,4.76,1.76,2.59,1.79,5.22,2.32,NA,NA,NA,NA,NA,NA,NA
"7182","into",2776.9S,2850.5S,139,"TRUMP:","No",7181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7183","their",2776.9S,2850.5S,139,"TRUMP:","No",7182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7184","country",2776.9S,2850.5S,139,"TRUMP:","No",7183,6.14,1.67,3.71,2.47,6.35,2.03,NA,5.93,1.91,5.26,1.93,5.96,1.93
"7185","they’re",2776.9S,2850.5S,139,"TRUMP:","No",7184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7186","murderers",2776.9S,2850.5S,139,"TRUMP:","No",7185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7187","and",2776.9S,2850.5S,139,"TRUMP:","No",7186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7188","some",2776.9S,2850.5S,139,"TRUMP:","No",7187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7189","very",2776.9S,2850.5S,139,"TRUMP:","No",7188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7190","bad",2776.9S,2850.5S,139,"TRUMP:","No",7189,3.24,1.92,4.86,2.69,3.56,2.18,-3,2.56,1.36,5.52,1.87,3.84,1.82
"7191","people",2776.9S,2850.5S,139,"TRUMP:","No",7190,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"7192","and",2776.9S,2850.5S,139,"TRUMP:","No",7191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7193","i",2776.9S,2850.5S,139,"TRUMP:","No",7192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7194","will",2776.9S,2850.5S,139,"TRUMP:","No",7193,5.32,1.78,2.9,2.07,6.61,2.33,NA,NA,NA,NA,NA,NA,NA
"7195","tell",2776.9S,2850.5S,139,"TRUMP:","No",7194,5.27,1.39,3.86,2.06,4.94,2.18,NA,NA,NA,NA,NA,NA,NA
"7196","you",2776.9S,2850.5S,139,"TRUMP:","No",7195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7197","very",2776.9S,2850.5S,139,"TRUMP:","No",7196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7198","strongly",2776.9S,2850.5S,139,"TRUMP:","No",7197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7199","when",2776.9S,2850.5S,139,"TRUMP:","No",7198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7200","bernie",2776.9S,2850.5S,139,"TRUMP:","No",7199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7201","sanders",2776.9S,2850.5S,139,"TRUMP:","No",7200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7202","said",2776.9S,2850.5S,139,"TRUMP:","No",7201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7203","she",2776.9S,2850.5S,139,"TRUMP:","No",7202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7204","had",2776.9S,2850.5S,139,"TRUMP:","No",7203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7205","bad",2776.9S,2850.5S,139,"TRUMP:","No",7204,3.24,1.92,4.86,2.69,3.56,2.18,-3,2.56,1.36,5.52,1.87,3.84,1.82
"7206","judgement",2776.9S,2850.5S,139,"TRUMP:","No",7205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7207","she",2776.9S,2850.5S,139,"TRUMP:","No",7206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7208","has",2776.9S,2850.5S,139,"TRUMP:","No",7207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7209","really",2776.9S,2850.5S,139,"TRUMP:","No",7208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7210","bad",2776.9S,2850.5S,139,"TRUMP:","No",7209,3.24,1.92,4.86,2.69,3.56,2.18,-3,2.56,1.36,5.52,1.87,3.84,1.82
"7211","judgement",2776.9S,2850.5S,139,"TRUMP:","No",7210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7212","because",2776.9S,2850.5S,139,"TRUMP:","No",7211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7213","we",2776.9S,2850.5S,139,"TRUMP:","No",7212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7214","are",2776.9S,2850.5S,139,"TRUMP:","No",7213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7215","letting",2776.9S,2850.5S,139,"TRUMP:","No",7214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7216","people",2776.9S,2850.5S,139,"TRUMP:","No",7215,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"7217","into",2776.9S,2850.5S,139,"TRUMP:","No",7216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7218","this",2776.9S,2850.5S,139,"TRUMP:","No",7217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7219","country",2776.9S,2850.5S,139,"TRUMP:","No",7218,6.14,1.67,3.71,2.47,6.35,2.03,NA,5.93,1.91,5.26,1.93,5.96,1.93
"7220","that",2776.9S,2850.5S,139,"TRUMP:","No",7219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7221","are",2776.9S,2850.5S,139,"TRUMP:","No",7220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7222","going",2776.9S,2850.5S,139,"TRUMP:","No",7221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7223","to",2776.9S,2850.5S,139,"TRUMP:","No",7222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7224","cause",2776.9S,2850.5S,139,"TRUMP:","No",7223,5.14,1.58,3.48,2.44,5.17,2.01,NA,NA,NA,NA,NA,NA,NA
"7225","problems",2776.9S,2850.5S,139,"TRUMP:","No",7224,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA
"7226","and",2776.9S,2850.5S,139,"TRUMP:","No",7225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7227","crime",2776.9S,2850.5S,139,"TRUMP:","No",7226,1.95,1.13,5.68,2.62,3.31,1.98,-3,2.89,2.06,5.41,2.69,4.12,2.24
"7228","like",2776.9S,2850.5S,139,"TRUMP:","No",7227,7.44,1.46,4.4,2.5,6.28,1.45,2,7.52,1.72,6.63,2.2,5.41,2.69
"7229","you’ve",2776.9S,2850.5S,139,"TRUMP:","No",7228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7230","never",2776.9S,2850.5S,139,"TRUMP:","No",7229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7231","seen",2776.9S,2850.5S,139,"TRUMP:","No",7230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7232","we’re",2776.9S,2850.5S,139,"TRUMP:","No",7231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7233","also",2776.9S,2850.5S,139,"TRUMP:","No",7232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7234","letting",2776.9S,2850.5S,139,"TRUMP:","No",7233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7235","drugs",2776.9S,2850.5S,139,"TRUMP:","No",7234,3.86,2.23,5.78,2.66,4.32,2.6,NA,3.76,2.2,6,2.39,4.75,2.62
"7236","pour",2776.9S,2850.5S,139,"TRUMP:","No",7235,5.16,1.07,3.28,1.9,5.35,2.42,NA,NA,NA,NA,NA,NA,NA
"7237","through",2776.9S,2850.5S,139,"TRUMP:","No",7236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7238","our",2776.9S,2850.5S,139,"TRUMP:","No",7237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7239","southern",2776.9S,2850.5S,139,"TRUMP:","No",7238,5.67,2.2,3.09,2.09,5.39,2.59,NA,NA,NA,NA,NA,NA,NA
"7240","border",2776.9S,2850.5S,139,"TRUMP:","No",7239,4.68,1.46,4.3,2.4,4.74,2.16,NA,NA,NA,NA,NA,NA,NA
"7241","at",2776.9S,2850.5S,139,"TRUMP:","No",7240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7242","a",2776.9S,2850.5S,139,"TRUMP:","No",7241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7243","record",2776.9S,2850.5S,139,"TRUMP:","No",7242,5.89,1.57,3.3,2.3,5.5,2.31,NA,NA,NA,NA,NA,NA,NA
"7244","clip",2776.9S,2850.5S,139,"TRUMP:","No",7243,5.36,1.18,2.9,1.61,5.37,2.14,NA,NA,NA,NA,NA,NA,NA
"7245","at",2776.9S,2850.5S,139,"TRUMP:","No",7244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7246","a",2776.9S,2850.5S,139,"TRUMP:","No",7245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7247","record",2776.9S,2850.5S,139,"TRUMP:","No",7246,5.89,1.57,3.3,2.3,5.5,2.31,NA,NA,NA,NA,NA,NA,NA
"7248","clip",2776.9S,2850.5S,139,"TRUMP:","No",7247,5.36,1.18,2.9,1.61,5.37,2.14,NA,NA,NA,NA,NA,NA,NA
"7249","and",2776.9S,2850.5S,139,"TRUMP:","No",7248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7250","it",2776.9S,2850.5S,139,"TRUMP:","No",7249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7251","shouldn’t",2776.9S,2850.5S,139,"TRUMP:","No",7250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7252","be",2776.9S,2850.5S,139,"TRUMP:","No",7251,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"7253","allowed",2776.9S,2850.5S,139,"TRUMP:","No",7252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7254","to",2776.9S,2850.5S,139,"TRUMP:","No",7253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7255","happen",2776.9S,2850.5S,139,"TRUMP:","No",7254,5.5,1.54,3.43,2.04,5.53,1.94,NA,NA,NA,NA,NA,NA,NA
"7256","ice",2776.9S,2850.5S,139,"TRUMP:","No",7255,6.06,2.07,3.3,2.3,4.89,1.91,NA,5.92,1.55,4.67,2.28,5.04,1.4
"7257","just",2776.9S,2850.5S,139,"TRUMP:","No",7256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7258","endorsed",2776.9S,2850.5S,139,"TRUMP:","No",7257,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"7259","me",2776.9S,2850.5S,139,"TRUMP:","No",7258,NA,NA,NA,NA,NA,NA,NA,8.06,1.29,5.97,2.66,7.88,1.6
"7260","they’ve",2776.9S,2850.5S,139,"TRUMP:","No",7259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7261","never",2776.9S,2850.5S,139,"TRUMP:","No",7260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7262","endorsed",2776.9S,2850.5S,139,"TRUMP:","No",7261,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"7263","a",2776.9S,2850.5S,139,"TRUMP:","No",7262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7264","presidential",2776.9S,2850.5S,139,"TRUMP:","No",7263,4.95,1.35,4.06,2.24,5.18,2.81,NA,NA,NA,NA,NA,NA,NA
"7265","candidate",2776.9S,2850.5S,139,"TRUMP:","No",7264,4.5,1.7,5.32,2.32,5.48,1.75,NA,NA,NA,NA,NA,NA,NA
"7266","the",2776.9S,2850.5S,139,"TRUMP:","No",7265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7267","border",2776.9S,2850.5S,139,"TRUMP:","No",7266,4.68,1.46,4.3,2.4,4.74,2.16,NA,NA,NA,NA,NA,NA,NA
"7268","patrol",2776.9S,2850.5S,139,"TRUMP:","No",7267,4.04,1.73,4.26,2.64,5.27,3.09,NA,NA,NA,NA,NA,NA,NA
"7269","agents",2776.9S,2850.5S,139,"TRUMP:","No",7268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7270","16,500",2776.9S,2850.5S,139,"TRUMP:","No",7269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7271","just",2776.9S,2850.5S,139,"TRUMP:","No",7270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7272","recently",2776.9S,2850.5S,139,"TRUMP:","No",7271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7273","endorsed",2776.9S,2850.5S,139,"TRUMP:","No",7272,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"7274","me",2776.9S,2850.5S,139,"TRUMP:","No",7273,NA,NA,NA,NA,NA,NA,NA,8.06,1.29,5.97,2.66,7.88,1.6
"7275","and",2776.9S,2850.5S,139,"TRUMP:","No",7274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7276","they",2776.9S,2850.5S,139,"TRUMP:","No",7275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7277","endorsed",2776.9S,2850.5S,139,"TRUMP:","No",7276,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"7278","me",2776.9S,2850.5S,139,"TRUMP:","No",7277,NA,NA,NA,NA,NA,NA,NA,8.06,1.29,5.97,2.66,7.88,1.6
"7279","because",2776.9S,2850.5S,139,"TRUMP:","No",7278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7280","i",2776.9S,2850.5S,139,"TRUMP:","No",7279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7281","understand",2776.9S,2850.5S,139,"TRUMP:","No",7280,6.68,1.84,3.52,2.16,6.71,1.61,NA,7.13,1.89,5,2.08,6.77,2.03
"7282","the",2776.9S,2850.5S,139,"TRUMP:","No",7281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7283","border",2776.9S,2850.5S,139,"TRUMP:","No",7282,4.68,1.46,4.3,2.4,4.74,2.16,NA,NA,NA,NA,NA,NA,NA
"7284","she",2776.9S,2850.5S,139,"TRUMP:","No",7283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7285","doesn’t",2776.9S,2850.5S,139,"TRUMP:","No",7284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7286","she",2776.9S,2850.5S,139,"TRUMP:","No",7285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7287","wants",2776.9S,2850.5S,139,"TRUMP:","No",7286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7288","amnesty",2776.9S,2850.5S,139,"TRUMP:","No",7287,5.38,2.22,3.86,2.33,6,2.32,NA,NA,NA,NA,NA,NA,NA
"7289","for",2776.9S,2850.5S,139,"TRUMP:","No",7288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7290","everybody",2776.9S,2850.5S,139,"TRUMP:","No",7289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7291","come",2776.9S,2850.5S,139,"TRUMP:","No",7290,5.64,1.26,3.57,2.04,5.94,1.88,NA,NA,NA,NA,NA,NA,NA
"7292","right",2776.9S,2850.5S,139,"TRUMP:","No",7291,7.32,1.49,5,2.6,7.16,1.86,NA,6.45,1.55,4.79,2.18,6.38,1.78
"7293","in",2776.9S,2850.5S,139,"TRUMP:","No",7292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7294","come",2776.9S,2850.5S,139,"TRUMP:","No",7293,5.64,1.26,3.57,2.04,5.94,1.88,NA,NA,NA,NA,NA,NA,NA
"7295","right",2776.9S,2850.5S,139,"TRUMP:","No",7294,7.32,1.49,5,2.6,7.16,1.86,NA,6.45,1.55,4.79,2.18,6.38,1.78
"7296","over",2776.9S,2850.5S,139,"TRUMP:","No",7295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7297","it’s",2776.9S,2850.5S,139,"TRUMP:","No",7296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7298","a",2776.9S,2850.5S,139,"TRUMP:","No",7297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7299","horrible",2776.9S,2850.5S,139,"TRUMP:","No",7298,2.33,2.31,5.95,2.57,5.16,2.79,-3,2.28,1.98,5.75,2.41,3.04,1.95
"7300","thing",2776.9S,2850.5S,139,"TRUMP:","No",7299,5.55,1.26,3.43,2.01,5.41,1.87,NA,4.83,0.83,4.17,1.72,4.77,1.28
"7301","she’s",2776.9S,2850.5S,139,"TRUMP:","No",7300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7302","doing",2776.9S,2850.5S,139,"TRUMP:","No",7301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7303","she’s",2776.9S,2850.5S,139,"TRUMP:","No",7302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7304","got",2776.9S,2850.5S,139,"TRUMP:","No",7303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7305","bad",2776.9S,2850.5S,139,"TRUMP:","No",7304,3.24,1.92,4.86,2.69,3.56,2.18,-3,2.56,1.36,5.52,1.87,3.84,1.82
"7306","judgement",2776.9S,2850.5S,139,"TRUMP:","No",7305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7307","and",2776.9S,2850.5S,139,"TRUMP:","No",7306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7308","honestly",2776.9S,2850.5S,139,"TRUMP:","No",7307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7309","so",2776.9S,2850.5S,139,"TRUMP:","No",7308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7310","bad",2776.9S,2850.5S,139,"TRUMP:","No",7309,3.24,1.92,4.86,2.69,3.56,2.18,-3,2.56,1.36,5.52,1.87,3.84,1.82
"7311","that",2776.9S,2850.5S,139,"TRUMP:","No",7310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7312","she",2776.9S,2850.5S,139,"TRUMP:","No",7311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7313","should",2776.9S,2850.5S,139,"TRUMP:","No",7312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7314","never",2776.9S,2850.5S,139,"TRUMP:","No",7313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7315","be",2776.9S,2850.5S,139,"TRUMP:","No",7314,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"7316","president",2776.9S,2850.5S,139,"TRUMP:","No",7315,5.23,1.57,4.71,2.69,4.38,2.73,NA,5.2,2.17,5.63,2.14,4.77,2.6
"7317","of",2776.9S,2850.5S,139,"TRUMP:","No",7316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7318","the",2776.9S,2850.5S,139,"TRUMP:","No",7317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7319","united",2776.9S,2850.5S,139,"TRUMP:","No",7318,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"7320","states",2776.9S,2850.5S,139,"TRUMP:","No",7319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7321","that",2776.9S,2850.5S,139,"TRUMP:","No",7320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7322","i",2776.9S,2850.5S,139,"TRUMP:","No",7321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7323","can",2776.9S,2850.5S,139,"TRUMP:","No",7322,6.41,1.53,3.14,1.93,6.44,2.19,NA,NA,NA,NA,NA,NA,NA
"7324","tell",2776.9S,2850.5S,139,"TRUMP:","No",7323,5.27,1.39,3.86,2.06,4.94,2.18,NA,NA,NA,NA,NA,NA,NA
"7325","you",2776.9S,2850.5S,139,"TRUMP:","No",7324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7326","thank",2849.7S,2895.5S,140,"RADDATZ:","Yes",7325,7.77,1.41,3.33,2.31,6.89,1.91,2,NA,NA,NA,NA,NA,NA
"7327","you",2849.7S,2895.5S,140,"RADDATZ:","Yes",7326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7328","mr",2849.7S,2895.5S,140,"RADDATZ:","Yes",7327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7329","trump",2849.7S,2895.5S,140,"RADDATZ:","Yes",7328,4.18,1.68,3.33,1.98,5.86,1.71,NA,NA,NA,NA,NA,NA,NA
"7330","i",2849.7S,2895.5S,140,"RADDATZ:","Yes",7329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7331","want",2849.7S,2895.5S,140,"RADDATZ:","Yes",7330,6,1.8,5.29,2.12,5.39,2.68,1,5.25,2.08,6,2.11,4.54,2.13
"7332","to",2849.7S,2895.5S,140,"RADDATZ:","Yes",7331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7333","move",2849.7S,2895.5S,140,"RADDATZ:","Yes",7332,4.95,1.86,4.24,2.45,5.12,2.32,NA,NA,NA,NA,NA,NA,NA
"7334","on",2849.7S,2895.5S,140,"RADDATZ:","Yes",7333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7335","this",2849.7S,2895.5S,140,"RADDATZ:","Yes",7334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7336","next",2849.7S,2895.5S,140,"RADDATZ:","Yes",7335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7337","question",2849.7S,2895.5S,140,"RADDATZ:","Yes",7336,6.36,1.62,3.67,2.24,5.88,2.31,NA,NA,NA,NA,NA,NA,NA
"7338","comes",2849.7S,2895.5S,140,"RADDATZ:","Yes",7337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7339","from",2849.7S,2895.5S,140,"RADDATZ:","Yes",7338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7340","the",2849.7S,2895.5S,140,"RADDATZ:","Yes",7339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7341","public",2849.7S,2895.5S,140,"RADDATZ:","Yes",7340,5.33,1.78,3.35,2.91,4.94,2.1,NA,NA,NA,NA,NA,NA,NA
"7342","through",2849.7S,2895.5S,140,"RADDATZ:","Yes",7341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7343","the",2849.7S,2895.5S,140,"RADDATZ:","Yes",7342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7344","bipartisan",2849.7S,2895.5S,140,"RADDATZ:","Yes",7343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
