"","word","StartTime","EndTime","Turn","Interlocutor","Interruption","Order","ValenceWarriner","ValenceUncertaintyWarriner","ArousalWarriner","ArousalUncertaintyWarriner","DominanceWarriner","DominanceUncertaintyWarriner","ValenceAfinn","ValenceAnew","ValenceUncertaintyAnew","ArousalAnew","ArousalUncertaintyAnew","DominanceAnew","DominanceUncertaintyAnew"
"14085","the",4924.9S,5042.7S,284,"Clinton:","No",14081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14086","fight",4924.9S,5042.7S,284,"Clinton:","No",14082,3.54,1.99,6.33,2.4,4.68,2.46,-1,3.76,2.63,7.15,2.19,5.27,2.69
"14087","against",4924.9S,5042.7S,284,"Clinton:","No",14083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14088","isis",4924.9S,5042.7S,284,"Clinton:","No",14084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14089","but",4924.9S,5042.7S,284,"Clinton:","No",14085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14090","i",4924.9S,5042.7S,284,"Clinton:","No",14086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14091","want",4924.9S,5042.7S,284,"Clinton:","No",14087,6,1.8,5.29,2.12,5.39,2.68,1,5.25,2.08,6,2.11,4.54,2.13
"14092","to",4924.9S,5042.7S,284,"Clinton:","No",14088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14093","respond",4924.9S,5042.7S,284,"Clinton:","No",14089,5.71,1.68,3.09,2.07,6,1.94,NA,NA,NA,NA,NA,NA,NA
"14094","to",4924.9S,5042.7S,284,"Clinton:","No",14090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14095","what",4924.9S,5042.7S,284,"Clinton:","No",14091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14096","donald",4924.9S,5042.7S,284,"Clinton:","No",14092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14097","said",4924.9S,5042.7S,284,"Clinton:","No",14093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14098","about",4924.9S,5042.7S,284,"Clinton:","No",14094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14099","refugees",4924.9S,5042.7S,284,"Clinton:","No",14095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14100","he's",4924.9S,5042.7S,284,"Clinton:","No",14096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14101","made",4924.9S,5042.7S,284,"Clinton:","No",14097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14102","these",4924.9S,5042.7S,284,"Clinton:","No",14098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14103","claims",4924.9S,5042.7S,284,"Clinton:","No",14099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14104","repeatedly",4924.9S,5042.7S,284,"Clinton:","No",14100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14105","i",4924.9S,5042.7S,284,"Clinton:","No",14101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14106","am",4924.9S,5042.7S,284,"Clinton:","No",14102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14107","not",4924.9S,5042.7S,284,"Clinton:","No",14103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14108","going",4924.9S,5042.7S,284,"Clinton:","No",14104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14109","to",4924.9S,5042.7S,284,"Clinton:","No",14105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14110","let",4924.9S,5042.7S,284,"Clinton:","No",14106,5.95,1.76,2.71,1.71,6.06,1.8,NA,NA,NA,NA,NA,NA,NA
"14111","anyone",4924.9S,5042.7S,284,"Clinton:","No",14107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14112","into",4924.9S,5042.7S,284,"Clinton:","No",14108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14113","this",4924.9S,5042.7S,284,"Clinton:","No",14109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14114","country",4924.9S,5042.7S,284,"Clinton:","No",14110,6.14,1.67,3.71,2.47,6.35,2.03,NA,5.93,1.91,5.26,1.93,5.96,1.93
"14115","who",4924.9S,5042.7S,284,"Clinton:","No",14111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14116","is",4924.9S,5042.7S,284,"Clinton:","No",14112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14117","not",4924.9S,5042.7S,284,"Clinton:","No",14113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14118","vetted",4924.9S,5042.7S,284,"Clinton:","No",14114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14119","who",4924.9S,5042.7S,284,"Clinton:","No",14115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14120","we",4924.9S,5042.7S,284,"Clinton:","No",14116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14121","do",4924.9S,5042.7S,284,"Clinton:","No",14117,5.41,1.84,3.67,2.15,6.35,2,NA,NA,NA,NA,NA,NA,NA
"14122","not",4924.9S,5042.7S,284,"Clinton:","No",14118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14123","have",4924.9S,5042.7S,284,"Clinton:","No",14119,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"14124","confidence",4924.9S,5042.7S,284,"Clinton:","No",14120,6.71,1.76,4.04,3,6.5,2.4,2,NA,NA,NA,NA,NA,NA
"14125","in",4924.9S,5042.7S,284,"Clinton:","No",14121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14126","but",4924.9S,5042.7S,284,"Clinton:","No",14122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14127","i",4924.9S,5042.7S,284,"Clinton:","No",14123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14128","am",4924.9S,5042.7S,284,"Clinton:","No",14124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14129","not",4924.9S,5042.7S,284,"Clinton:","No",14125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14130","going",4924.9S,5042.7S,284,"Clinton:","No",14126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14131","to",4924.9S,5042.7S,284,"Clinton:","No",14127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14132","slam",4924.9S,5042.7S,284,"Clinton:","No",14128,4.79,2.04,4.61,2.35,4.12,2.29,-2,NA,NA,NA,NA,NA,NA
"14133","the",4924.9S,5042.7S,284,"Clinton:","No",14129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14134","door",4924.9S,5042.7S,284,"Clinton:","No",14130,5.43,1.23,3.19,2.04,6.1,2.06,NA,5.13,1.44,3.8,2.29,4.69,1.72
"14135","on",4924.9S,5042.7S,284,"Clinton:","No",14131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14136","women",4924.9S,5042.7S,284,"Clinton:","No",14132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14137","and",4924.9S,5042.7S,284,"Clinton:","No",14133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14138","children",4924.9S,5042.7S,284,"Clinton:","No",14134,6.36,2.11,5.09,2.56,5.95,2.52,NA,NA,NA,NA,NA,NA,NA
"14139","that",4924.9S,5042.7S,284,"Clinton:","No",14135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14140","picture",4924.9S,5042.7S,284,"Clinton:","No",14136,6.73,1.67,3.29,1.82,6.12,2,NA,NA,NA,NA,NA,NA,NA
"14141","of",4924.9S,5042.7S,284,"Clinton:","No",14137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14142","that",4924.9S,5042.7S,284,"Clinton:","No",14138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14143","little",4924.9S,5042.7S,284,"Clinton:","No",14139,5.91,1.66,4.2,1.96,5.18,2.24,NA,NA,NA,NA,NA,NA,NA
"14144","4",4924.9S,5042.7S,284,"Clinton:","No",14140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14145","year",4924.9S,5042.7S,284,"Clinton:","No",14141,5.75,1.29,3.33,2.03,5.81,1.97,NA,5.41,1.41,4.22,1.96,5.25,1.3
"14146","old",4924.9S,5042.7S,284,"Clinton:","No",14142,3.19,1.94,4.48,2.66,4.22,2.88,NA,3.31,1.89,3.5,1.95,3.29,1.8
"14147","boy",4924.9S,5042.7S,284,"Clinton:","No",14143,5.84,1.7,4.11,2.49,5.5,2.13,NA,6.32,1.6,4.58,2.37,5.34,2.2
"14148","in",4924.9S,5042.7S,284,"Clinton:","No",14144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14149","aleppo",4924.9S,5042.7S,284,"Clinton:","No",14145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14150","with",4924.9S,5042.7S,284,"Clinton:","No",14146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14151","the",4924.9S,5042.7S,284,"Clinton:","No",14147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14152","blood",4924.9S,5042.7S,284,"Clinton:","No",14148,3.48,1.94,5.76,1.67,3.94,1.43,NA,3.64,1.57,6,2.72,4.54,2.44
"14153","coming",4924.9S,5042.7S,284,"Clinton:","No",14149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14154","down",4924.9S,5042.7S,284,"Clinton:","No",14150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14155","his",4924.9S,5042.7S,284,"Clinton:","No",14151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14156","face",4924.9S,5042.7S,284,"Clinton:","No",14152,6.36,1.54,4.59,2.5,5.96,1.86,NA,6.39,1.6,5.04,2.18,5.67,1.58
"14157","while",4924.9S,5042.7S,284,"Clinton:","No",14153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14158","he",4924.9S,5042.7S,284,"Clinton:","No",14154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14159","sat",4924.9S,5042.7S,284,"Clinton:","No",14155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14160","in",4924.9S,5042.7S,284,"Clinton:","No",14156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14161","an",4924.9S,5042.7S,284,"Clinton:","No",14157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14162","ambulance",4924.9S,5042.7S,284,"Clinton:","No",14158,3.71,2.11,5.33,2.94,3.29,2.14,NA,2.47,1.5,7.33,1.96,3.22,2.29
"14163","is",4924.9S,5042.7S,284,"Clinton:","No",14159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14164","haunting",4924.9S,5042.7S,284,"Clinton:","No",14160,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"14165","and",4924.9S,5042.7S,284,"Clinton:","No",14161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14166","so",4924.9S,5042.7S,284,"Clinton:","No",14162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14167","we",4924.9S,5042.7S,284,"Clinton:","No",14163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14168","are",4924.9S,5042.7S,284,"Clinton:","No",14164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14169","going",4924.9S,5042.7S,284,"Clinton:","No",14165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14170","to",4924.9S,5042.7S,284,"Clinton:","No",14166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14171","do",4924.9S,5042.7S,284,"Clinton:","No",14167,5.41,1.84,3.67,2.15,6.35,2,NA,NA,NA,NA,NA,NA,NA
"14172","very",4924.9S,5042.7S,284,"Clinton:","No",14168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14173","careful",4924.9S,5042.7S,284,"Clinton:","No",14169,6.32,1.78,2.95,1.99,5.83,1.86,2,NA,NA,NA,NA,NA,NA
"14174","thorough",4924.9S,5042.7S,284,"Clinton:","No",14170,6.15,1.87,3.3,2.14,7.28,1.59,NA,NA,NA,NA,NA,NA,NA
"14175","vetting",4924.9S,5042.7S,284,"Clinton:","No",14171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14176","that",4924.9S,5042.7S,284,"Clinton:","No",14172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14177","does",4924.9S,5042.7S,284,"Clinton:","No",14173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14178","not",4924.9S,5042.7S,284,"Clinton:","No",14174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14179","solve",4924.9S,5042.7S,284,"Clinton:","No",14175,6.3,2,4.35,2.52,6.67,1.98,1,NA,NA,NA,NA,NA,NA
"14180","our",4924.9S,5042.7S,284,"Clinton:","No",14176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14181","internal",4924.9S,5042.7S,284,"Clinton:","No",14177,5.18,1.22,3.67,2.22,6.25,2.17,NA,NA,NA,NA,NA,NA,NA
"14182","challenges",4924.9S,5042.7S,284,"Clinton:","No",14178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14183","with",4924.9S,5042.7S,284,"Clinton:","No",14179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14184","isis",4924.9S,5042.7S,284,"Clinton:","No",14180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14185","and",4924.9S,5042.7S,284,"Clinton:","No",14181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14186","our",4924.9S,5042.7S,284,"Clinton:","No",14182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14187","need",4924.9S,5042.7S,284,"Clinton:","No",14183,5.45,1.82,3.67,2.15,5.06,2.16,NA,NA,NA,NA,NA,NA,NA
"14188","to",4924.9S,5042.7S,284,"Clinton:","No",14184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14189","stop",4924.9S,5042.7S,284,"Clinton:","No",14185,4.73,1.16,4.14,2.5,5.06,2.7,-1,3.96,1.37,4.26,2.01,4.89,2.01
"14190","radicalization",4924.9S,5042.7S,284,"Clinton:","No",14186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14191","to",4924.9S,5042.7S,284,"Clinton:","No",14187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14192","work",4924.9S,5042.7S,284,"Clinton:","No",14188,5.05,1.73,4.33,2.37,6.12,2,NA,3.96,2.05,5.11,2.28,4.11,2.17
"14193","with",4924.9S,5042.7S,284,"Clinton:","No",14189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14194","american",4924.9S,5042.7S,284,"Clinton:","No",14190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14195","muslim",4924.9S,5042.7S,284,"Clinton:","No",14191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14196","communities",4924.9S,5042.7S,284,"Clinton:","No",14192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14197","who",4924.9S,5042.7S,284,"Clinton:","No",14193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14198","are",4924.9S,5042.7S,284,"Clinton:","No",14194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14199","on",4924.9S,5042.7S,284,"Clinton:","No",14195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14200","the",4924.9S,5042.7S,284,"Clinton:","No",14196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14201","front",4924.9S,5042.7S,284,"Clinton:","No",14197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14202","lines",4924.9S,5042.7S,284,"Clinton:","No",14198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14203","to",4924.9S,5042.7S,284,"Clinton:","No",14199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14204","identify",4924.9S,5042.7S,284,"Clinton:","No",14200,6,1.58,4.16,2.15,6.14,2.21,NA,NA,NA,NA,NA,NA,NA
"14205","and",4924.9S,5042.7S,284,"Clinton:","No",14201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14206","prevent",4924.9S,5042.7S,284,"Clinton:","No",14202,5.42,1.98,4.18,2.11,6.21,1.96,-1,NA,NA,NA,NA,NA,NA
"14207","attacks",4924.9S,5042.7S,284,"Clinton:","No",14203,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA
"14208","in",4924.9S,5042.7S,284,"Clinton:","No",14204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14209","fact",4924.9S,5042.7S,284,"Clinton:","No",14205,6.23,1.8,3.29,1.93,6,1.91,NA,5.55,1.68,4.29,1.92,5.57,1.71
"14210","the",4924.9S,5042.7S,284,"Clinton:","No",14206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14211","killer",4924.9S,5042.7S,284,"Clinton:","No",14207,1.74,1.28,7.05,2.39,4.43,3.13,NA,1.89,1.39,7.86,1.89,4.54,3.11
"14212","of",4924.9S,5042.7S,284,"Clinton:","No",14208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14213","the",4924.9S,5042.7S,284,"Clinton:","No",14209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14214","dozens",4924.9S,5042.7S,284,"Clinton:","No",14210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14215","of",4924.9S,5042.7S,284,"Clinton:","No",14211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14216","people",4924.9S,5042.7S,284,"Clinton:","No",14212,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"14217","at",4924.9S,5042.7S,284,"Clinton:","No",14213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14218","the",4924.9S,5042.7S,284,"Clinton:","No",14214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14219","nightclub",4924.9S,5042.7S,284,"Clinton:","No",14215,5.32,2.08,5.08,2.8,5.57,2.23,NA,NA,NA,NA,NA,NA,NA
"14220","in",4924.9S,5042.7S,284,"Clinton:","No",14216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14221","orlando",4924.9S,5042.7S,284,"Clinton:","No",14217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14222","the",4924.9S,5042.7S,284,"Clinton:","No",14218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14223","pulse",4924.9S,5042.7S,284,"Clinton:","No",14219,6.38,1.4,4.85,2.52,4.77,2.33,NA,NA,NA,NA,NA,NA,NA
"14224","night",4924.9S,5042.7S,284,"Clinton:","No",14220,6.68,1.52,3.57,2.54,5.22,2.05,NA,6.06,1.95,5.94,2.41,4.74,2.11
"14225","club",4924.9S,5042.7S,284,"Clinton:","No",14221,6.5,1.77,3.76,2.39,5.11,2.42,NA,NA,NA,NA,NA,NA,NA
"14226","was",4924.9S,5042.7S,284,"Clinton:","No",14222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14227","born",4924.9S,5042.7S,284,"Clinton:","No",14223,7.33,2.22,3.9,2.68,3.78,2.73,NA,NA,NA,NA,NA,NA,NA
"14228","in",4924.9S,5042.7S,284,"Clinton:","No",14224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14229","queens",4924.9S,5042.7S,284,"Clinton:","No",14225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14230","the",4924.9S,5042.7S,284,"Clinton:","No",14226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14231","same",4924.9S,5042.7S,284,"Clinton:","No",14227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14232","place",4924.9S,5042.7S,284,"Clinton:","No",14228,5.86,1.36,3.52,2.32,6.53,1.91,NA,NA,NA,NA,NA,NA,NA
"14233","donald",4924.9S,5042.7S,284,"Clinton:","No",14229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14234","was",4924.9S,5042.7S,284,"Clinton:","No",14230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14235","born",4924.9S,5042.7S,284,"Clinton:","No",14231,7.33,2.22,3.9,2.68,3.78,2.73,NA,NA,NA,NA,NA,NA,NA
"14236","so",4924.9S,5042.7S,284,"Clinton:","No",14232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14237","let's",4924.9S,5042.7S,284,"Clinton:","No",14233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14238","be",4924.9S,5042.7S,284,"Clinton:","No",14234,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"14239","clear",4924.9S,5042.7S,284,"Clinton:","No",14235,6.14,1.7,2.71,1.71,6.17,1.76,1,NA,NA,NA,NA,NA,NA
"14240","about",4924.9S,5042.7S,284,"Clinton:","No",14236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14241","what",4924.9S,5042.7S,284,"Clinton:","No",14237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14242","the",4924.9S,5042.7S,284,"Clinton:","No",14238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14243","threat",4924.9S,5042.7S,284,"Clinton:","No",14239,2.63,1.67,6.57,2.44,3.6,2.16,-2,2.5,1.21,6.08,2.48,3.27,2.03
"14244","is",4924.9S,5042.7S,284,"Clinton:","No",14240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14245","and",4924.9S,5042.7S,284,"Clinton:","No",14241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14246","how",4924.9S,5042.7S,284,"Clinton:","No",14242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14247","we",4924.9S,5042.7S,284,"Clinton:","No",14243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14248","are",4924.9S,5042.7S,284,"Clinton:","No",14244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14249","best",4924.9S,5042.7S,284,"Clinton:","No",14245,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
"14250","going",4924.9S,5042.7S,284,"Clinton:","No",14246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14251","to",4924.9S,5042.7S,284,"Clinton:","No",14247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14252","be",4924.9S,5042.7S,284,"Clinton:","No",14248,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"14253","able",4924.9S,5042.7S,284,"Clinton:","No",14249,6.64,1.79,3.38,2.25,6.17,2.62,NA,6.74,2,4.3,2.17,6.83,2.04
"14254","to",4924.9S,5042.7S,284,"Clinton:","No",14250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14255","meet",4924.9S,5042.7S,284,"Clinton:","No",14251,6.09,1.54,3.71,2.12,5.89,1.91,NA,NA,NA,NA,NA,NA,NA
"14256","it",4924.9S,5042.7S,284,"Clinton:","No",14252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14257","yes",4924.9S,5042.7S,284,"Clinton:","No",14253,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"14258","some",4924.9S,5042.7S,284,"Clinton:","No",14254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14259","of",4924.9S,5042.7S,284,"Clinton:","No",14255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14260","that",4924.9S,5042.7S,284,"Clinton:","No",14256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14261","threat",4924.9S,5042.7S,284,"Clinton:","No",14257,2.63,1.67,6.57,2.44,3.6,2.16,-2,2.5,1.21,6.08,2.48,3.27,2.03
"14262","emanates",4924.9S,5042.7S,284,"Clinton:","No",14258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14263","from",4924.9S,5042.7S,284,"Clinton:","No",14259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14264","over",4924.9S,5042.7S,284,"Clinton:","No",14260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14265","in",4924.9S,5042.7S,284,"Clinton:","No",14261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14266","syria",4924.9S,5042.7S,284,"Clinton:","No",14262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14267","and",4924.9S,5042.7S,284,"Clinton:","No",14263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14268","iraq",4924.9S,5042.7S,284,"Clinton:","No",14264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14269","and",4924.9S,5042.7S,284,"Clinton:","No",14265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14270","we've",4924.9S,5042.7S,284,"Clinton:","No",14266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14271","got",4924.9S,5042.7S,284,"Clinton:","No",14267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14272","to",4924.9S,5042.7S,284,"Clinton:","No",14268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
